,Malware,Phishing,Exploits,Fraudlent Services,Unwanted Programs,Spammers,Unlabelled
43060,0,0,1,0,0,0,0
25589,1,0,0,0,0,0,0
26163,19,0,2,0,2,0,0
199061,160,1,0,0,0,0,0
199060,1,0,0,0,0,0,0
43068,4,0,0,0,0,0,0
63859,135,0,18,96,1,0,0
135822,2,0,0,0,0,0,0
49202,85,0,0,0,0,0,0
21353,2,0,0,0,0,0,0
42919,20,1,1,0,1,0,0
24187,15,0,0,0,0,0,0
49207,4,0,0,0,0,0,0
46929,2,0,0,0,0,0,0
49759,9,0,0,0,0,0,0
42911,1,0,0,0,0,0,0
42910,2802,508,36,94,7,0,0
42912,15,0,0,0,0,0,0
52495,33,0,0,0,0,0,0
60245,3,0,0,0,0,0,0
52491,1,0,0,0,0,0,0
50949,9,0,0,0,0,0,0
22915,6,0,0,4,0,0,0
4691,15,0,0,0,0,0,0
13787,3,0,0,0,0,0,0
4800,187,13,0,1,0,0,0
10592,16,16,1,0,0,0,0
4802,202,2,3,16,0,0,0
251,203,66,3,0,2,0,0
4804,82,0,8,0,0,0,0
41938,18,0,2,13,0,0,0
60581,1,0,0,0,0,0,0
56932,9,0,0,0,0,0,0
4809,92,16,3,6,9,0,0
41935,1,0,0,0,0,0,0
56937,8,0,0,0,0,0,0
56934,55,1,0,97,1,0,0
38405,6,0,0,0,0,0,0
10602,10,0,1,0,0,0,0
9464,3,1,0,0,0,0,0
57043,1962,48,28,3494,7,0,0
9466,3,0,0,0,0,0,0
53016,16,0,0,0,0,0,0
57044,5,2,0,0,0,0,0
57049,4,0,0,0,0,0,0
10596,2,0,0,0,0,0,0
199203,0,0,0,0,1,0,0
19916,48,7,2,1,0,0,0
11608,235,0,0,0,59,0,0
58640,3,0,0,0,0,0,0
13789,60,2,3,3,155,0,0
33469,0,0,0,0,1,0,0
54548,38,0,0,0,0,0,0
11955,1,0,1,0,0,0,0
11957,1,0,0,0,0,0,0
265231,1,0,0,0,0,0,0
18462,2,0,3,0,0,0,0
54540,1304,329,4,691,69,0,0
18460,2,0,0,0,0,0,0
54542,4,0,0,0,0,0,0
27987,4,0,0,0,0,0,0
17732,8,0,0,8,0,0,0
27984,18,0,0,0,0,0,0
27983,32,0,0,0,0,0,0
52726,1,0,0,0,0,0,0
39822,111,4,2,0,0,0,0
62454,93,13,0,27,8,0,0
62455,1,0,0,0,0,0,0
62453,263,0,0,0,0,0,0
27988,4,0,0,0,0,0,0
33007,8,0,1,0,0,0,0
60636,1,0,0,0,0,0,0
60631,10,2,0,0,0,0,0
60633,2,0,0,0,3,0,0
36529,16,3,0,22,51,0,0
9790,46,7,1,0,0,0,0
9794,72,90,1,0,0,0,0
36031,26,0,2,8,13,0,0
36522,1,0,0,0,0,0,0
54098,3,0,0,0,6,0,0
62181,27,0,0,0,0,0,0
62183,1,0,0,0,0,0,0
14383,142,33,18,34,3,0,0
33203,2,0,1,0,0,0,0
14380,36,6,1,0,0,0,0
20401,284,50,9,72,8,0,0
48409,1,0,0,0,0,0,0
20406,3,0,1,0,0,0,0
34968,0,0,1,0,0,0,0
48159,1405,3,0,4,0,0,0
48401,15,0,0,0,0,0,0
48400,1,0,0,0,0,0,0
48403,2,0,0,0,0,0,0
39757,1,0,0,0,0,0,0
34661,2035,65,13,3,1,1,0
46874,117,8,4,14,0,0,0
39758,136,43,4,28,0,0,0
131899,0,0,0,80,0,0,0
44078,76,0,0,0,0,0,0
198000,7,0,0,5,0,0,0
131740,2,0,0,0,0,0,0
44077,2,0,0,0,0,0,0
51018,7,0,0,0,0,0,0
35393,178,11,4,123,9,0,0
50542,8,4,0,0,0,0,0
15658,345,0,0,0,0,0,0
15659,1,2,0,0,0,0,0
15656,5,0,0,12,0,0,0
15657,100,7,6,0,4,0,0
41750,16,6,1,0,0,0,0
12975,38,0,0,0,0,0,0
15652,2,0,0,0,0,0,0
41754,7,4,0,0,0,0,0
393499,5,0,0,0,0,0,0
29550,4100,335,67,962,21,44,0
29551,65,8,0,1,11,0,0
29004,6065,0,0,0,0,0,0
29557,115,0,244,300,0,2,0
29006,1,0,0,0,2,0,0
29007,9,0,0,0,0,0,0
33863,3,0,0,0,0,0,0
50010,6,0,0,0,0,0,0
45905,1,0,0,0,0,0,0
41984,1,0,0,0,0,0,0
19593,0,0,2,0,0,0,0
16863,2,0,0,0,0,0,0
48170,4,0,0,0,0,0,0
51013,398,96,6,53,8,0,0
8175,48,2,0,2,1,0,0
394536,11,4,1,2,0,0,0
39197,9,0,0,0,0,0,0
30608,0,0,0,0,3,0,0
48172,355,0,36,9,0,1,0
15388,7,1,0,4,3,0,0
6498,1,0,0,0,0,0,0
51015,6,0,0,0,0,0,0
39324,9,0,0,0,0,0,0
39326,79,0,48,4,1,0,0
15479,2,0,0,0,0,0,0
8163,27,0,0,0,0,0,0
51540,153,28,12,4,0,0,0
15472,1,0,0,0,0,0,0
35828,2,4,0,0,0,0,0
6947,0,0,0,0,3,0,0
15475,1,0,0,0,0,0,0
50733,0,0,2,0,0,0,0
26769,59967,13634,45,111,1348,0,0
50738,39,0,1,0,0,0,0
24130,17,6,0,5,0,0,0
47577,0,2,0,0,0,0,0
7136,2,0,0,0,0,0,0
9415,4,0,0,0,0,0,0
20876,2,0,1,0,0,0,0
34788,825,110,53,463,23,1,0
41989,1,0,0,0,0,0,0
61375,1,0,0,0,0,0,0
61372,4,0,0,0,0,0,0
8391,4,0,0,34,0,0,0
8393,22,4,0,4,0,0,0
40402,4,0,0,0,0,0,0
24404,4,4,0,0,0,0,0
199849,1,0,0,0,0,0,0
24400,35,5,0,0,0,0,0
199846,1,0,0,0,0,0,0
47750,1,0,0,0,0,0,0
28751,69,0,1,0,0,0,0
28209,319,27,10,23,0,0,0
3192,7,0,0,0,0,0,0
28978,30,0,2,0,0,0,0
28205,1,0,0,0,0,0,0
47759,5,0,0,0,0,0,0
28206,2,0,0,0,0,0,0
28202,59,0,0,0,0,0,0
22469,8,0,0,0,0,0,0
61510,1,0,0,0,0,0,0
35787,2,0,1,0,0,0,0
35785,4,0,0,0,0,0,0
21632,4,0,0,0,0,0,0
263984,1,0,0,0,0,0,0
395284,0,1,0,0,0,0,0
263982,1,0,0,0,0,0,0
60791,2,0,0,0,0,0,0
13739,3,6,0,0,0,0,0
197853,1,0,0,0,0,0,0
11383,0,1,0,0,4,0,0
201058,4,0,0,0,0,0,0
11388,110,0,34,15,0,1,0
8902,2,0,0,2,0,0,0
43270,1,0,0,0,0,0,0
43274,26,0,0,1,0,0,0
55761,17,0,0,0,0,0,0
51069,91,7,2,4,1,0,0
51068,14740,0,0,0,0,0,0
3999,0,2,0,0,0,0,0
54841,2,0,0,0,0,0,0
32527,1,0,0,0,0,0,0
21634,0,3,0,0,0,0,0
51060,1,0,0,0,0,0,0
56582,346,64,13,60,0,0,0
393884,4,2,0,0,0,0,0
56239,0,4,0,0,0,0,0
40029,3,1,0,0,0,0,0
56584,0,4,0,0,0,0,0
56234,0,2,0,0,0,0,0
44507,18,1,0,0,0,0,0
52263,5,0,0,2,0,0,0
52260,1,0,0,0,0,0,0
43181,187,0,44,0,0,0,0
43182,5,0,0,0,0,0,0
132971,0,0,1,0,0,0,0
35434,7,0,0,0,0,0,0
60351,11,0,0,0,0,0,0
19122,0,0,1,0,0,0,0
60357,61,8,0,20,0,0,0
35432,37,0,3,342,0,0,0
57728,1196,45,0,0,0,0,0
23844,1354,12,0,0,3,0,0
1651,1,0,0,0,0,0,0
198622,0,0,0,0,46,0,0
57723,1,0,0,0,0,0,0
57724,29,19,0,0,0,0,0
135602,0,2,0,0,0,0,0
23848,0,1,0,0,0,0,0
57727,2,0,0,0,0,0,0
27176,13,1,0,4,0,0,0
132976,1,0,0,0,0,0,0
299,0,0,0,4,0,0,0
47127,4,0,0,0,0,0,0
32780,838,157,27,1747,19,0,0
32787,16516,616,422,2713,258,6,0
51604,42,6,0,4,0,0,0
290,3,0,0,0,0,0,0
55581,1,0,0,0,0,0,0
56059,22,2,1,0,0,0,0
60136,3,0,0,0,0,0,0
52008,2,0,0,0,0,0,0
23365,0,0,0,0,2,0,0
52003,8,0,0,0,0,0,0
52000,107,13,4,42,2,0,0
262519,2,0,0,0,0,0,0
56055,1,0,0,0,0,0,0
52007,0,7,0,0,6,0,0
43989,61,0,1,34,0,0,0
43988,1,0,0,0,0,0,0
28855,0,3,0,0,0,0,0
25116,14,0,2,0,0,0,0
25446,18,0,0,2,0,0,0
25441,2,0,0,0,0,0,0
133882,4,0,0,0,2,0,0
42055,84,12,1,0,0,0,0
52944,0,0,0,1,0,0,0
200015,0,0,0,0,10,0,0
262638,1,0,0,0,0,0,0
262631,3,0,0,0,0,0,0
262630,4,0,0,0,0,0,0
42589,3,0,0,0,0,0,0
196866,2,0,0,0,0,0,0
47885,12,0,1,0,0,0,0
46003,5,5,0,8,0,0,0
46002,1,0,0,0,0,0,0
42586,0,2,0,0,0,0,0
47554,1,0,0,0,0,0,0
42585,6,0,28,0,0,0,0
200548,6,6,0,0,0,0,0
201942,42,22,0,0,0,0,0
39927,442,9,3,14,0,0,0
57186,1,0,0,0,0,0,0
57187,6,0,0,0,8,0,0
57180,5,0,0,0,1,0,0
39923,13,0,0,0,0,0,0
19350,2,0,0,0,0,0,0
42632,1900,14,4,51,21,13,0
200093,0,0,0,0,6,0,0
265007,1,0,0,0,0,0,0
16810,10,0,3,0,0,1,0
16815,0,0,0,1,0,0,0
16814,2209,148,9,127,0,0,0
12129,75,17,11,48,0,0,0
6379,4,0,0,4,0,0,0
6372,6,0,0,0,0,0,0
6373,4,0,0,0,0,0,0
196891,2,0,0,0,0,0,0
12124,6,0,0,0,0,0,0
49327,3,0,0,0,0,0,0
10143,87,0,0,4,0,0,0
10412,8,0,0,0,0,0,0
57982,19,0,0,0,0,0,0
199542,2,6,0,8,0,0,0
10148,9,0,0,0,0,0,0
57988,8,4,0,0,0,0,0
39699,2,0,0,0,0,0,0
198497,303,0,0,0,0,0,0
63447,4,0,0,3,0,0,0
9328,12,0,0,0,0,0,0
63113,26,3,0,0,0,0,0
63119,31,5,0,55,0,0,0
9326,12,0,0,0,0,0,0
198498,0,2,0,0,0,0,0
201689,1,0,0,0,0,0,0
33070,20055,1188,414,2124,719,52,0
58985,6,8,0,0,0,0,0
46841,212,22,0,8,0,0,0
18859,1,0,0,0,0,0,0
8948,1,0,0,0,0,0,0
37004,1,0,0,0,0,0,0
37002,4,0,0,0,0,0,0
18851,2,0,0,0,0,0,0
45204,1,0,0,0,0,0,0
48366,1,0,0,0,0,0,0
41232,158,0,0,1,0,0,0
134503,2,0,0,0,0,0,0
48361,964,0,4,1,0,1,0
41236,31,0,0,0,8,0,0
50357,2,0,0,0,0,0,0
262197,35,0,0,0,0,0,0
41360,12,0,0,0,0,0,0
28100,2,0,0,0,0,0,0
48544,1,1,0,0,0,0,0
3851,0,1,0,0,0,0,0
49944,2,0,0,0,0,0,0
49941,7,0,0,0,0,0,0
55902,1,0,0,0,0,0,0
47956,21,6,0,0,0,0,0
49418,7,0,0,0,0,0,0
201682,57,2,0,0,0,0,0
1625,0,1,0,0,0,0,0
1998,1,0,0,0,0,0,0
14921,0,1,0,0,0,0,0
58182,7,0,7,0,0,0,0
3209,217,93,1,0,43,0,0
3208,0,4,0,0,0,0,0
134763,13053,6666,12,77,1971,0,0
48093,4,2,0,0,0,0,0
45062,20,12,2,0,9,0,0
48096,45,21,12,51,0,0,0
203810,189,5,0,6,0,0,0
134764,21427,9765,34,14,38,2,0
264604,0,2,0,0,0,0,0
41585,1,0,0,0,0,0,0
134768,94,1530,0,0,0,0,0
264352,1,0,0,0,0,0,0
9183,0,0,2,0,0,0,0
2860,301,15,2,27,20,0,0
133232,180,0,0,0,0,0,0
559,19,0,0,0,0,0,0
558,785,12,233,156,174,2,0
44335,13,0,1,0,0,0,0
197023,1,0,0,0,0,0,0
557,5,0,0,0,0,0,0
553,4,0,1,0,0,4,0
197074,10,6,0,0,0,0,0
197470,0,0,0,2,0,0,0
58327,4,0,0,0,0,0,0
33695,60,2,0,48,1,0,0
58321,27,2,0,0,0,0,0
197071,108,34,3,84,0,0,0
58451,427,7,0,4,0,0,0
58322,3,0,0,0,0,0,0
24233,2,0,0,0,0,0,0
58329,15,3,1,0,1,0,0
58328,4,0,0,0,0,0,0
62241,67,1,8,0,0,0,0
62240,9,6,0,11,0,0,0
3340,75,0,4,0,0,0,0
8559,977,0,0,0,0,0,0
59583,7,2,0,0,0,0,0
59580,2,0,0,0,0,0,0
30528,1,0,0,0,0,0,0
34201,44,0,23,0,0,0,0
59588,1,0,0,0,0,0,0
51007,0,0,0,8,0,0,0
4258,0,0,0,3,0,0,0
31698,26,0,3,0,0,0,0
28217,1,0,0,0,0,0,0
31129,0,0,0,0,2,0,0
31126,5,0,0,0,0,0,0
4250,186,53,19,9,5,0,0
263512,4,0,0,0,0,0,0
31122,603,258,4,11,1,0,0
31692,8,0,0,0,0,0,0
35154,121,1,2,0,0,0,0
264457,1,0,0,0,0,0,0
197119,3,0,0,0,0,0,0
5537,106,12,9,60,4,0,0
5536,147,0,285,0,0,0,0
5535,44,0,10,0,0,0,0
28695,0,0,0,4,0,0,0
5539,43,8,0,18,11,0,0
28699,26,0,10,8,0,0,0
263702,30,30,0,0,0,0,0
198149,0,0,1,0,0,0,0
40285,1,0,0,0,0,0,0
49817,1,0,0,0,0,0,0
31342,12,0,0,0,0,0,0
31343,176,1,0,0,0,0,0
31340,0,0,1,0,0,0,0
47329,4,0,0,0,0,0,0
47328,248,3,21,17,160,1,0
47321,3,0,0,0,0,0,0
263564,1,0,0,0,0,0,0
51478,6,0,0,0,0,0,0
262354,1,0,0,0,0,0,0
23615,1,0,0,0,0,0,0
47326,0,0,0,0,4,0,0
27768,1,0,0,0,0,0,0
6576,2,0,0,0,0,0,0
263566,2,0,0,0,0,0,0
61749,5,0,0,0,0,0,0
6223,1,0,0,0,0,0,0
48953,2,0,13,0,0,0,0
27761,1,0,0,0,0,0,0
27767,1,0,0,0,0,0,0
48956,1,0,0,0,0,0,0
13062,22,0,1,0,0,0,0
25948,39,24,0,0,8,0,0
7696,1,0,0,0,0,0,0
7690,12,0,0,9,0,0,0
7693,16,9,0,0,0,0,0
197696,6,0,0,0,0,0,0
206397,2,0,0,11,0,0,0
25946,1,0,0,0,0,0,0
3833,5,0,0,0,0,0,0
3839,18,0,0,0,0,0,0
23479,3,0,0,0,0,0,0
51006,328,0,0,3,0,0,0
197697,1,0,0,0,0,0,0
20833,4,0,0,0,0,0,0
199493,1,0,0,0,0,0,0
6659,3,0,0,0,6,0,0
7522,3,0,0,0,0,0,0
50074,21,0,0,8,0,0,0
35335,19,0,0,0,0,0,0
35334,4,0,0,0,0,0,0
50071,1,0,0,0,0,0,0
35332,4,0,0,0,0,0,0
50073,30,0,3,561,0,0,0
7529,18,2,0,0,0,0,0
263223,1,0,0,0,0,0,0
35339,0,0,0,4,0,0,0
376,90,35,0,0,0,0,0
19366,18,0,0,0,0,0,0
32311,2,0,0,0,0,0,0
16660,0,0,1,0,0,0,0
55246,522,0,0,0,0,0,0
55933,11765,703,1648,2535,10,154,0
16667,3,0,0,0,0,0,0
51290,384,1,1,24,8,0,0
266294,1,0,0,0,0,0,0
55248,1,0,0,0,0,0,0
12663,0,0,0,0,6,0,0
6140,1,0,0,0,0,0,0
6147,70,2,0,5,1,0,0
12714,563,95,12,1,1,1,0
12715,158,3,2,3,0,0,0
131169,0,0,0,0,2,0,0
10970,1,0,0,0,0,0,0
10973,4,0,0,0,0,0,0
10975,0,2,0,0,0,0,0
52925,32,11,1,0,0,0,0
52924,1,0,0,0,0,0,0
52926,1,0,0,0,0,0,0
51764,6,0,5,0,0,1,0
51765,32,31,0,442,4,0,0
51762,7,0,0,0,0,0,0
26496,289694,37461,7646,109964,1148,71,0
60833,1,0,0,0,0,0,0
21110,10,0,0,0,0,0,0
46494,355,0,0,0,0,0,0
38256,3,0,0,0,0,0,0
7713,0,1,0,0,0,0,0
7712,0,5,0,0,0,0,0
198367,1,0,0,0,0,0,0
56242,6,0,0,0,0,0,0
22709,1,0,0,0,0,0,0
26140,6,0,0,0,0,0,0
51949,4,0,1,0,0,0,0
199041,58,0,0,0,0,0,0
10508,9,0,0,0,0,0,0
55862,9,0,0,0,0,0,0
199048,4,0,0,0,0,0,0
11595,32,0,0,0,0,0,0
201551,2,0,0,0,0,0,0
11590,3,0,0,0,0,0,0
43045,6,0,0,0,0,0,0
43515,56,20,0,0,0,0,0
43513,95,6,10,10,12,1,0
43511,0,1,0,0,1,0,0
49779,0,0,0,4,0,0,0
49770,1618,3,39,483,0,1,0
46276,12,0,0,0,0,0,0
49773,1,0,0,0,0,0,0
16960,57,20,0,0,0,0,0
196938,2,0,0,0,0,0,0
49777,4,0,0,0,0,0,0
56910,5,4,0,0,1,0,0
41911,643,6,2,8,0,0,0
41913,22,12,0,6,0,0,0
17535,4,0,0,0,0,0,0
17534,157,0,1,14,0,0,0
17537,3,0,0,0,0,0,0
17536,2,0,0,0,0,0,0
57894,0,0,2,0,0,0,0
38487,8,0,0,4,0,0,0
204099,74,7,0,2,0,0,0
4538,2733,417,15,9,5,1,0
199226,3,0,0,0,0,0,0
4826,31,3,0,19,72,0,0
13446,20,33,2,0,27,0,0
204094,6,0,0,8,0,0,0
53038,14,0,2,8,0,0,0
11620,0,2,0,0,0,0,0
42285,3,0,0,0,0,0,0
11624,187,0,0,0,0,0,0
10620,1005,8,10,4,0,0,0
11105,0,1,0,0,0,0,0
57062,551,843,57,153,13,1,0
24173,14,2,0,0,0,0,0
11979,148,0,0,0,0,0,0
62471,3,0,0,0,0,0,0
11973,8,0,0,8,0,0,0
197681,7,0,0,0,0,0,0
33440,5,0,4,3,0,0,0
11976,18,3,2,0,0,0,0
33445,10,0,0,0,0,0,0
197684,23,8,0,2,0,0,0
20649,46,0,4,0,0,0,0
20648,101,10,2,8,0,0,0
20645,34,0,0,0,34,0,0
27964,1,0,0,0,0,0,0
20647,36,5,0,8,0,0,0
17754,47,2,0,0,0,0,0
52747,1,0,0,0,0,0,0
27962,0,1,0,0,0,0,0
36017,2,0,0,0,0,0,0
53297,8,0,0,0,0,0,0
36545,1,0,0,0,0,0,0
53292,479,46,21,27,0,2,0
13193,258,53,9,24,1,0,0
60651,8,0,0,8,0,0,0
60656,9,0,0,0,0,0,0
13194,10,31,0,0,0,0,0
198791,4,0,0,0,0,0,0
198792,12,7,2,0,2,0,0
62650,9,0,0,0,26,0,0
62659,3,0,0,0,0,0,0
134894,2,0,0,0,0,0,0
48429,2,0,0,0,0,0,0
20398,1,0,0,4,0,0,0
34948,3,2,1,0,12,0,0
48131,1,3,0,1,0,0,0
48422,7,0,0,0,0,0,0
48133,4,0,0,0,0,0,0
48420,1,0,0,0,0,0,0
48427,19,0,0,0,0,0,0
34942,8,0,0,0,0,0,0
39772,0,6,0,0,0,0,0
39777,9,0,0,0,0,0,0
7321,14,0,0,0,0,0,0
16316,2,2,0,0,0,0,0
39779,1,0,0,0,0,0,0
34760,3,0,0,4,0,0,0
10080,1,0,0,0,0,0,0
10081,10,0,0,0,0,0,0
198570,0,0,0,1,0,0,0
18440,1,0,0,0,0,0,0
198577,3,0,0,0,0,0,0
35366,131,10,12,3,2,0,0
41770,3,3,0,0,0,0,0
41771,2,0,0,0,0,0,0
12956,1758,20,0,0,3,0,0
15670,1,0,0,0,0,0,0
15672,3,3,0,0,0,0,0
15673,13,0,0,0,0,0,0
802,1,0,0,0,0,0,0
58344,1,0,0,0,0,0,0
59136,1,0,0,0,0,0,0
59135,30,4,0,0,0,0,0
132754,34,0,0,0,0,0,0
11239,12,0,0,0,0,0,0
7066,1,0,0,0,0,0,0
7065,252,10,0,0,0,0,0
29574,4,0,0,0,0,0,0
29576,1,0,0,0,0,0,0
33991,8,0,2,0,0,0,0
37943,6748,2342,79,290,0,2,0
33993,2,0,0,0,0,0,0
132022,6,0,0,0,0,0,0
395647,1,0,0,0,7,0,0
54749,2,0,0,0,0,0,0
12480,2,0,0,0,0,0,0
12481,12,0,0,0,0,0,0
47370,1,0,0,0,0,0,0
15456,6698,155,356,654,48,38,0
15457,1,0,0,0,0,0,0
8624,30,0,0,0,0,0,0
6968,3,0,0,0,0,0,0
12488,775,284,7,170,2,0,0
34416,4,2,0,0,0,0,0
19940,0,0,0,6,0,0,0
8622,274,29,6,146,2,0,0
8151,2325,153,3,50,14,0,0
39342,6,0,0,0,0,0,0
39345,62,0,0,10,0,0,0
37098,2,6,0,0,0,0,0
7523,0,0,2,0,0,0,0
41930,0,0,0,0,2,0,0
60182,1,0,0,0,0,0,0
24392,1,0,0,0,0,0,0
24390,1,0,0,0,0,0,0
50710,192,0,0,0,0,0,0
50244,260,4,101,3,0,0,0
50245,1350,194,42,54,97,0,0
31593,10,0,0,0,0,0,0
50716,19,0,0,0,0,0,0
31590,2,8,2,0,0,0,0
47513,54,0,0,0,0,0,0
47516,3,0,0,0,0,0,0
47517,1,0,0,0,0,0,0
61680,1,0,0,0,0,0,0
49029,85,0,0,0,0,0,0
61686,1,0,0,0,0,0,0
61684,2,0,0,0,0,0,0
51408,12,0,0,4,0,0,0
40426,1,0,0,0,0,0,0
9988,1,2,0,0,0,0,0
40428,4,0,0,0,0,0,0
9982,1,0,0,0,0,0,0
9980,3,0,0,0,0,0,0
199860,17,12,0,28,0,0,0
48056,0,3,0,0,0,0,0
14501,1,0,0,0,0,0,0
11022,36,28,6,9,0,0,0
27552,5,3,0,0,15,0,0
28738,2,0,0,0,0,0,0
27553,4,2,0,0,0,0,0
262839,9,0,0,0,0,0,0
262838,4,0,0,0,0,0,0
38162,2,0,0,0,0,0,0
28221,6,0,0,0,0,0,0
28220,90,0,0,0,0,0,0
28226,14,3,0,0,0,0,0
23286,0,0,0,0,2,0,0
262832,1,0,0,0,0,0,0
51407,59,0,2,0,0,0,0
43212,3,0,0,0,0,0,0
43215,37,0,1,2,0,20,0
43219,0,0,0,24,0,0,0
45169,2,0,0,0,0,0,0
28775,0,1,0,0,0,0,0
197308,5,19,0,10,3,0,0
197309,49,6,0,8,0,0,0
11367,1,0,0,0,0,0,0
197304,3,0,0,0,0,0,0
201706,1,0,0,0,0,0,0
51048,6,32,0,0,0,0,0
53922,0,0,0,0,2,0,0
55740,100,0,0,0,0,0,0
51590,1,0,0,0,0,0,0
55034,4,0,0,0,8,0,0
51592,1,0,0,0,0,0,0
19176,1,0,0,0,0,0,0
51597,44,0,0,0,0,0,0
10185,6,0,0,0,0,0,0
197651,0,0,0,0,2,0,0
60339,1,2,0,0,0,0,0
64428,12,4,0,8,0,0,0
35450,12,0,0,0,0,0,0
35457,2,0,0,0,0,0,0
51624,70,0,3,0,0,0,0
51623,3,0,0,0,0,0,0
51622,14,0,0,0,0,0,0
23860,6,0,0,0,0,0,0
23861,18,0,0,0,0,0,0
23862,1,0,0,0,0,0,0
25136,35,0,0,0,0,0,0
25137,139,28,1,0,0,0,0
25132,5,0,0,0,0,0,0
25133,426,71,8,3,4,1,0
60485,12,0,0,19,0,0,0
60483,11,0,0,0,0,0,0
25139,4,0,0,0,0,0,0
21202,0,1,0,0,0,0,0
25429,1,0,0,0,0,0,0
53999,0,2,0,0,0,0,0
36223,0,0,1,0,0,0,0
25426,2,0,0,0,0,0,0
25424,1,0,0,0,0,0,0
262659,1,0,0,0,0,0,0
46060,0,0,0,0,4,0,0
46062,15,0,0,0,0,0,0
42036,22,0,0,0,0,0,0
262651,4,0,0,0,0,0,0
42038,45,11,0,0,0,0,0
262652,1,0,0,0,0,0,0
52242,2,0,0,0,0,0,0
6681,2,0,0,0,2,0,0
201964,9,0,0,2,0,0,0
39905,4,0,0,0,25,0,0
39906,47,0,0,0,0,0,0
39900,46,0,0,84,0,0,0
53191,1,0,0,0,0,0,0
264575,1,0,0,0,0,0,0
201969,5,0,0,0,0,0,0
2426,1,0,1,0,0,0,0
16345,15,0,0,0,0,0,0
16347,780,157,6,424,0,0,0
16832,3085,0,0,0,0,0,0
30873,22,0,4,0,0,0,0
16342,33,4,0,0,0,0,0
7847,48,0,10,0,0,0,0
7843,133469,20792,76,21,3149,0,0
6356,1,0,4,0,0,0,0
6354,187,300,7,23,25,0,0
61822,2,0,0,0,0,0,0
197577,40,8,0,0,0,0,0
52020,1,0,0,0,0,0,0
52023,0,1,0,0,0,0,0
52025,21,0,7,0,0,0,0
52026,1,5,0,0,0,0,0
9340,30,16,0,0,0,0,0
9617,817,0,0,2,0,0,0
9614,101,0,0,0,0,0,0
53370,2,0,0,0,0,0,0
197576,25,0,0,0,0,0,0
36489,2,0,0,0,0,0,0
36958,4,0,0,0,0,0,0
36959,11,2,0,0,0,0,0
36954,2,0,0,0,0,0,0
36955,4,0,0,0,0,0,0
36953,15,4,3,0,0,0,0
10160,17,2,0,0,0,0,0
21257,19,9,0,0,0,0,0
21256,9,0,1,0,0,0,0
21250,7,1,0,0,0,0,0
21709,3,0,0,0,0,0,0
42739,7,0,0,0,0,0,0
49289,1,0,0,0,0,0,0
395162,0,0,0,0,2,0,0
33055,284,15,3,53,5,0,0
37575,0,2,0,0,0,0,0
132493,2,0,0,0,0,0,0
45261,209,29,2,7,0,0,0
41219,2,0,0,0,0,0,0
48305,1,0,0,0,0,0,0
48309,9,0,0,0,0,0,0
44682,1,0,0,0,0,0,0
44139,19,0,0,0,0,0,0
44686,8,0,0,0,0,0,0
44685,1,0,0,0,0,0,0
44684,4,0,0,0,2,0,0
39641,2,0,0,0,0,0,0
44136,114,119,2,0,0,0,0
12611,3,0,0,0,8,0,0
44133,3,14,0,0,0,0,0
14080,153,3,1,4,0,0,0
37684,4,4,0,0,0,0,0
49435,4,0,0,0,0,0,0
42733,0,1,0,0,0,0,0
200487,5,0,0,0,0,0,0
202058,1,0,0,0,0,0,0
3225,9,0,0,0,0,0,0
3226,14,0,0,2,0,0,0
3221,5,0,0,0,0,0,0
3223,3464,171,44,442,46,1,0
264378,1,0,0,0,0,0,0
203833,2,0,0,0,0,0,0
59836,1,0,0,0,0,0,0
59834,0,4,0,0,0,0,0
45086,2,0,0,0,0,0,0
203839,0,12,0,0,0,0,0
45082,9,0,0,0,0,0,0
134783,1,0,0,0,0,0,0
204281,1,0,0,0,0,0,0
395586,4,0,0,4,0,0,0
43704,0,1,0,0,0,0,0
202619,3,0,0,0,0,0,0
15502,8,0,0,0,0,0,0
2847,13,0,0,0,0,0,0
263683,4,0,0,0,0,0,0
2842,8,0,0,0,0,0,0
199427,16,0,0,4,0,0,0
2840,1,0,0,0,0,0,0
133255,337,0,0,0,0,0,0
3320,4598,175,53,39,114,0,0
207066,16,0,0,0,0,0,0
3323,7,4,1,1,0,0,0
3324,9,0,0,0,0,0,0
5473,0,2,0,0,0,0,0
58305,92,6,3,1276,2,0,0
3327,101,1,0,17,0,0,0
14265,47,9,0,8,11,2,0
58309,23,12,0,0,0,0,0
28509,20,0,0,0,1,0,0
5479,10,1,0,0,0,0,0
45887,10,2,0,8,0,0,0
45884,1,0,0,0,0,0,0
62221,0,2,0,0,0,0,0
38755,10,0,0,0,0,0,0
38753,0,0,0,1,0,0,0
62227,0,0,0,4,0,0,0
19422,1,0,0,0,0,0,0
34883,0,2,0,0,0,0,0
30506,39,15,2,6,1,0,0
30504,3,0,1,0,0,0,0
39120,26,0,0,0,0,0,0
28349,7,0,0,0,0,0,0
62137,5,0,0,0,0,0,0
18168,2,0,0,0,0,0,0
5518,74,11,8,5,0,0,0
38286,2,0,0,0,0,0,0
38283,6431,4790,30,58,18,0,0
5511,178697,12956,17,1,871,0,0
5513,1,0,0,0,0,0,0
5515,1,0,0,0,0,0,0
5517,91,4,2,11,5,0,0
34083,22,0,0,0,0,0,0
34080,6,0,0,0,0,0,0
34081,59,22,0,8,90,0,0
